
Baltheon says he doesn't understand why other angels are afraid of Uriel. He thinks Uriel is a very kind angel.	
I think you two have something in common...	-1
Maybe that's just because she's the leader of that group.	3
Hmm? That is odd...What do you think about this?	1
Baltheon	
Baltheon seems to be lost. He says he no longer hates the rival team.	
I don't see a problem with it as long as it doesn't affect your performance on the field.	3
I guess that's natural. The matches against them were great.	
Is there someone on that team that you like? Go propose!	
Baltheon	
Baltheon seems to be upset about losing a body check against his opponent.	
Let's make an armor out of Spirit Stones.	
Maybe if you increase your Strength...	3
Don't be weak.	1
Baltheon	
Mimi continues to praise Princess Meiran and it's likely that this isn't going to end any time soon. Baltheon seems to be sick of this.	
Okay! Now i'll tell you all the good stuff about Baltheon!	1
Iron Claw!	
Oh, there's Princess Merian! (Runs away)	3
Baltheon	
Your team is playing against the Scout Entries and Malcolm seems to be enjoying himself a little too much. Baltheon is starting to get intimidated.	
Okay, it's time we take this match seriously.	1
He's obviously obsessed with soccer.	
This is good. We can use this as a chance to break their back line.	3
Baltheon	
Baltheon wants the team to enter the Underground League on Earth. What should we do?	
That seems like a dangerous idea... Let's not make any quick decisions.	3
What about just watching?	-1
Sure. Let's beat them all and take the prize money!	-1
Baltheon	
Baltheon is suddenly taking interest in who Shootmeister actually is. What should we say?	
I head he's a super agent from Nebrion.	-1
All that i care is that he's an excellent trainer.	
I can tell that he's a very diligent person that always tries his best.	1
Baltheon	
Baltheon's form has been improving rapidly. He says he can't wait for the next match. What should we say to him?	
If you keep it up like that you'd be able to play superbly in any position.	3
Remember that feeling and use it when things get tough.	
Consumed a lot of Swirles, I see.	
Baltheon	
It seems that Baltheon is lost in the Nadir forest. What should we do?	
Listen carefully and you'll find him.	
Let's ask Khirel to find him...	
Baltheon? Nah, he never gets lost.	3
Baltheon	
The middle fielder on the other team is too powerful. Let's give Baltheon some orders.	
Pass? Shoot? Forfeit? Argh! Just make a run for it!	-1
Make him know who he's up against.	-1
Let's try out some forward passes.	3
Baltheon	
Baltheon is curious of the whereabouts of the managers that are nowhere to be seen during the match. Let's give him an answer.	
Thery're on cooldown.	
They support us from the shadows.	3
Even if they're not on the field with us, we're fighting as one. Right?	
Baltheon	
Baltheon announces that he will become an influential player that changes the league completely. Let's give him an answer.	
You'll have to complete with me!	-1
I feel bad for the players that have to face you.	
I have faith in you.	3
Baltheon	
Baltheon looks startled after learning the underworld actually exists.	
It's space. Anything can exist here.	3
How about we ask Jeunese?	
Sounds like a more boring place than Cruzentes.	-1
Baltheon	
Baltheon plans to continue playing soccer even after the Galaxy League ends. Let's talk with him.	
I'm thinking of opening a shop.	
We'll see about it after the League.	3
I don't care what I do after the League as long as I get to continue playing soccer.	-1
	
Dale	
Dale seems to be worried about one of the team members that left after a quarrel. Let's talk to him.	
Everybody should grow up.	3
It'll be alright. Don't worry.	
Let's go look for him.	
Dale	
Dale is arrogantly looking down at the other team. Let's stop him from causing any problems.	
You're right. This is a waste of time.	1
The honor of our opponent is also important.	-1
That team is far from your style.	
Dale	
A player on the other side is on the field with his arms tied up. Let's talk about this with Dale.	
I feel like he's mocking us!	3
It hurts when the whip first crackles. And the pain just keeps ramping up.	
He still has his two legs functioning. I see no problem with that.	
Dale	
Dale suggests that we have a team dinner to lighten things up. What will be your reaction?	
How about we go eat salad? I'm on a diet.	
How could you think about eating at a time like this? I'm disappointed in you.	
Good idea. Let's go eat some meat!	3
Dale	
As Dale said, the universe is facing a new course of destiny because of the Galaxy League. Let's talk to him.	
I'm sure it's going in a good direction.	
I feel like the universe is heading towards chaos.	-1
It's not the Galaxy League. We are the ones that are leading the fate of this universe.	3
Dale	
Dale brought a drink that she says received from the coach on the other team. It looks very suspicious especially with the dark fumes coming out of it.	
The drink looks really scary...But we can't just throw it away...	
Throw it away. NOW.	
Drink it up!	3
Dale	
Dale is confused that he won the MVP. What should you tell him?	
Nicely done! We're throwing a party today!	
You deserve it. Well Done!	
Aren't you satisfied with your performance?	3
Dale	
Dale was watching penguins play soccer and suddenly decided to raise a pet penguin himself. Let's talk to him.	
Oh, that'll be so cute!	
It would be good to have one of each color, and when they're all grown up...Make 'em into a good meal!	1
We can play soccer with the penguins!	3
Dale	
Dale is surrounded by fans and seems to be overwhelmed. Let's talk to him.	
I hope this won't affect your performance on the field.	
The fans love your performance!	
Should've practiced that autograph like I told you.	-1
Dale	
Dale is all alone in the locker room worrying about the fate of the universe. Let's go talk to him.	
It's silly of you to worry about such things.  Are you feeling okay?	
We must have faith in the Gate Keepers and win the Galaxy League.	
A mysterious villian...Bad taste, if you ask me.	3
Dale	
Dale is talking with the team about what they would be doing if they didn't start soccer. Let's join them.	
I would've tried to find something that fits me.	3
Something full of excitement!	
I would've been doing something to save the universe.	
Dale	
Dale is having trouble deciding a name for his special move. His options are ''Infinity Illusion Shot'', ''11th Dimension Ultra Gravity Shot'', ''Astral Space Shot'', and a few more.	
I'm sure you're going to become an intergalactive fool.	
I..Respect your naming taste...	3
Cool! Keep it up!	-1
Dale	
Dale is complaining that it's boring to play only soccer every day. What should we say to him?	
How about we play baseball today?	-1
No,It's not boring.	1
If you're up for suggestion,I'm all ears.	3
Dale	
There's been a mistake. The team's uniform is mixed up with the festival costumes. What should you tell the team?	
What's done is done. Let's come up with a new design.	
It's finally time for some festival-soccer!	
Let's split up and find the uniforms.	1
Dale	
Dale lost to the opponent and fell to the ground. What should we do?	
This doesn't look good... Can anybody give him some heals?	
Well, this could all have been prevented if you consumed those Swirlies like I told you...	
I will avenge you!	3
Dale	
Dale is mesmerized by the majestic scenery of a dragon flying in the skies of the Iron Canyon.	
I want one of those. It'll be fun to have a pet dragon.	
I can feel the strength of that majestic creature.	
Hmm... If only I could change the shape of the horns and the color of the scales. That'd be perfect.	3
Gerrard	
Gerrard is questioning Kuma's status as a Gate Keeper.	
He's just material for leveing up.	3
I like how all of the gate Keepers have different characteristics,	
That bear...Is a hero...!	
Gerrard	
Gerrard brought a drink that she says received from the coach on the other team. It looks very suspicious especially with the dark fumes coming out of it.	
The drink looks really scary...But we can't just throw it away...	
Throw it away. NOW.	-1
Drink it up!	
	
Jheet	
The team is in a slump and you take the team out for refreshment. Talk with Jheet to set some simple rules.	
This team is a mess. Gather everybody on the field. I'll knock that spirit back into you guys if I have to.	-1
Let's split up and meet back here for dinner. Tell everybody to enjoy their free time.	
Come on, I'll show you the best spots around!	
Jheet	
You were enjoying the peaceful day on Earth until the Peacemakers suddenly showed up. At that moment, the Magical Girl Elements came to save the day!	
Cool! Awesome!	
Oh, come on! Where's the transformation scene?!	
...Uh...So no soccer?	3
Jheet	
Mimi continues to praise Princess Meiran and it's likely that this isn't going to end any time soon. Jheet seems to be sick of this.	
Okay! Now i'll tell you all the good stuff about Jheet!	1
Iron Claw!	
Oh, there's Princess Merian! (Runs away)	
Jheet	
Jheet is curious of the whereabouts of the managers that are nowhere to be seen during the match. Let's give him an answer.	
They're on cooldown.	
They support us from the shadows.	1
Even if they're not on the field with us, we're fighting as one. Right?	3
Jheet	
Something must have startled Beelzebub. He has entered the field and is making a scene.	
It's time we use him as training material.	
Stop right there, pig!	
Team! We're having sauteed shredded pork for tonight!	-1
Jheet	
You find Jheet lurking around the food corner at the shopping center. What should we say?	
Hello! Have you come here to buy food for dinner? 	3
Stop wandering around the kids snack corner! 	
Hmmm, I guess you're more domestic than I thought. 	1
Jheet	
It seems that Jheet is lost in the Nadir forest. What should we do?	
Listen carefully and you'll find him.	
Let's ask Khirel to find him...	
